frame,track_id,centroid_x,centroid_y,label_at_centroid,centroid_on_own_mask
6,34,785.0,721.0,34,True
7,34,785.0,721.0,34,True
8,34,785.0,721.0,34,True
9,34,785.0,721.0,34,True
10,34,790.0,725.0,34,True
11,34,795.0,726.0,34,True
12,34,796.0,726.0,34,True
13,34,796.0,726.0,34,True
14,34,817.0,725.0,34,True
15,34,814.0,727.0,34,True
16,34,814.0,727.0,34,True
17,34,815.0,727.0,34,True
18,34,821.0,722.0,34,True
19,34,829.0,721.0,34,True
20,34,830.0,721.0,34,True
21,34,835.0,714.0,34,True
22,34,836.0,707.0,34,True
23,34,837.0,705.0,34,True
24,34,837.0,703.0,34,True
25,34,837.0,703.0,34,True
26,34,836.0,705.0,34,True
27,34,836.0,710.0,34,True
28,34,837.0,709.0,34,True
29,34,838.0,707.0,34,True
15,29,982.0,492.0,29,True
16,29,975.0,505.0,29,True
17,29,966.0,515.0,29,True
18,29,966.0,516.0,29,True
19,29,975.0,515.0,29,True
20,29,965.0,511.0,29,True
21,29,981.0,504.0,29,True
22,29,983.0,506.0,29,True
23,29,981.0,506.0,29,True
24,29,992.0,504.0,29,True
25,29,1000.0,492.0,29,True
26,29,1005.0,481.0,29,True
27,29,1005.0,469.0,29,True
28,29,1004.0,464.0,29,True
29,29,1001.0,462.0,29,True
0,31,820.0,739.0,31,True
1,31,791.0,746.0,31,True
2,31,779.0,742.0,31,True
3,31,788.0,733.0,31,True
0,2,520.0,266.0,2,True
1,2,520.0,266.5,2,True
2,2,519.0,267.0,2,True
3,2,519.0,267.0,2,True
4,2,518.0828282828282,268.1131313131313,2,True
5,2,515.0,270.0,2,True
6,2,513.0,270.0,2,True
7,2,497.0,256.0,2,True
8,2,497.0,256.0,2,True
9,2,470.0,241.0,2,True
10,2,474.0,235.0,2,True
11,2,467.0,232.0,2,True
12,2,471.0,225.0,2,True
13,2,471.0,224.0,2,True
14,2,471.0,224.0,2,True
15,2,472.0,219.0,2,True
16,2,472.0,219.0,2,True
17,2,473.0,219.0,2,True
18,2,482.0,222.0,2,True
19,2,494.0,236.0,2,True
20,2,494.0,236.0,2,True
21,2,494.0,236.0,2,True
22,2,494.0,240.0,2,True
23,2,494.0,245.5,2,True
24,2,496.0,248.0,2,True
25,2,496.0,248.0,2,True
26,2,501.0,255.0,2,True
27,2,499.0,258.0,2,True
28,2,496.0,259.0,2,True
29,2,500.0,270.0,2,True
0,28,942.0,542.0,28,True
1,28,942.0,542.0,28,True
2,28,942.0,542.0,28,True
3,28,942.0,542.0,28,True
4,28,937.0,549.0,28,True
5,28,937.0,549.0,28,True
6,28,937.0,549.0,28,True
7,28,937.0,549.0,28,True
8,28,964.0,523.0,28,True
9,28,977.0,507.0,28,True
