frame,track_id,x,y,w,h,centroid_x,centroid_y,area
9,10,423,594,9,9,427.0,598.0,56.0
10,10,423,594,9,9,427.0,598.0,56.0
11,10,419,591,9,9,423.0,595.0,56.0
12,10,419,591,9,9,423.0,595.0,56.0
13,10,419,591,9,9,423.0,595.0,56.0
14,10,419,591,9,9,423.0,595.0,56.0
15,10,419,591,9,9,423.0,595.0,56.0
16,10,419,591,9,9,423.0,595.0,56.0
17,10,419,591,9,9,423.0,595.0,56.0
18,10,419,591,9,9,423.0,595.0,56.0
19,10,419,591,9,9,423.0,595.0,56.0
20,10,419,591,9,9,423.0,595.0,56.0
21,10,419,591,9,9,423.0,595.0,56.0
22,10,419,591,9,9,423.0,595.0,56.0
23,10,416,589,9,9,420.0,593.0,56.0
24,10,416,589,9,9,420.0,593.0,56.0
25,10,417,590,9,9,421.0,594.0,56.0
26,10,417,590,9,9,421.0,594.0,56.0
27,10,417,590,9,9,421.0,594.0,56.0
28,10,417,590,9,9,421.0,594.0,56.0
29,10,417,590,9,9,421.0,594.0,56.0
0,22,560,961,9,9,564.0,965.0,56.0
1,22,574,960,9,9,578.0,964.0,56.0
2,22,574,960,9,9,578.0,964.0,56.0
3,22,574,960,9,9,578.0,964.0,56.0
4,22,576,958,9,9,580.0,962.0,56.0
5,22,576,958,9,9,580.0,962.0,56.0
6,22,579,958,9,9,583.0,962.0,56.0
7,22,579,958,9,9,583.0,962.0,56.0
8,22,579,958,9,9,583.0,962.0,56.0
9,22,579,958,9,9,583.0,962.0,56.0
10,22,579,958,9,9,583.0,962.0,56.0
11,22,579,958,9,9,583.0,962.0,56.0
12,22,579,958,9,9,583.0,962.0,56.0
13,22,579,958,9,9,583.0,962.0,56.0
14,22,579,958,9,9,583.0,962.0,56.0
15,22,579,958,9,9,583.0,962.0,56.0
16,22,579,958,9,9,583.0,962.0,56.0
17,22,575,963,9,9,579.0,967.0,56.0
18,22,575,963,9,9,579.0,967.0,56.0
19,22,575,963,9,9,579.0,967.0,56.0
20,22,575,964,9,9,579.0,968.0,56.0
21,22,572,966,9,9,576.0,970.0,56.0
22,22,572,960,9,9,576.0,964.0,56.0
23,22,572,960,9,9,576.0,964.0,56.0
24,22,572,960,9,9,576.0,964.0,56.0
25,22,572,960,9,9,576.0,964.0,56.0
26,22,572,960,9,9,576.0,964.0,56.0
27,22,570,961,9,9,574.0,965.0,56.0
28,22,570,961,9,9,574.0,965.0,56.0
29,22,570,961,9,9,574.0,965.0,56.0
0,1,238,277,9,9,242.0,281.0,56.0
1,1,238,273,9,9,242.0,277.0,56.0
2,1,238,273,9,9,242.0,277.0,56.0
3,1,241,268,9,9,245.0,272.0,56.0
4,1,241,268,9,9,245.0,272.0,56.0
5,1,251,257,9,9,255.0,261.0,56.0
6,1,258,253,9,9,262.0,257.0,56.0
7,1,259,252,9,9,263.0,256.0,56.0
8,1,259,252,9,9,263.0,256.0,56.0
9,1,265,249,9,9,269.0,253.0,56.0
10,1,265,249,9,9,269.0,253.0,56.0
11,1,265,249,9,9,269.0,253.0,56.0
12,1,265,249,9,9,269.0,253.0,56.0
13,1,275,259,9,9,279.0,263.0,56.0
14,1,275,258,9,9,279.0,262.0,56.0
15,1,275,258,9,9,279.0,262.0,56.0
16,1,275,258,9,9,279.0,262.0,56.0
17,1,275,258,9,9,279.0,262.0,56.0
18,1,275,258,9,9,279.0,262.0,56.0
19,1,275,258,9,9,279.0,262.0,56.0
20,1,275,257,9,10,279.0,261.5,64.0
21,1,274,258,9,9,278.0,262.0,56.0
22,1,274,258,9,9,278.0,262.0,56.0
23,1,274,258,9,9,278.0,262.0,56.0
24,1,274,258,9,9,278.0,262.0,56.0
25,1,274,258,9,9,278.0,262.0,56.0
26,1,274,260,9,9,278.0,264.0,56.0
27,1,274,260,9,9,278.0,264.0,56.0
28,1,276,259,9,9,280.0,263.0,56.0
29,1,283,262,9,9,287.0,266.0,56.0
0,16,721,580,9,9,725.0,584.0,56.0
1,16,721,580,9,9,725.0,584.0,56.0
2,16,721,580,9,9,725.0,584.0,56.0
3,16,721,580,9,9,725.0,584.0,56.0
4,16,721,580,9,9,725.0,584.0,56.0
5,16,721,580,9,9,725.0,584.0,56.0
6,16,721,580,9,9,725.0,584.0,56.0
7,16,721,580,9,9,725.0,584.0,56.0
8,16,721,580,9,9,725.0,584.0,56.0
9,16,721,580,9,9,725.0,584.0,56.0
10,16,724,585,9,9,728.0,589.0,56.0
11,16,724,585,9,9,728.0,589.0,56.0
12,16,724,585,9,9,728.0,589.0,56.0
13,16,724,585,9,9,728.0,589.0,56.0
14,16,725,586,9,9,729.0,590.0,56.0
15,16,735,586,9,9,739.0,590.0,56.0
16,16,735,586,9,9,739.0,590.0,56.0
17,16,735,586,9,9,739.0,590.0,56.0
18,16,735,586,9,9,739.0,590.0,56.0
19,16,735,586,9,9,739.0,590.0,56.0
20,16,735,586,9,9,739.0,590.0,56.0
21,16,735,586,9,9,739.0,590.0,56.0
22,16,730,600,9,9,734.0,604.0,56.0
23,16,728,598,9,9,732.0,602.0,56.0
24,16,728,598,9,9,732.0,602.0,56.0
25,16,728,598,9,9,732.0,602.0,56.0
26,16,728,598,9,9,732.0,602.0,56.0
27,16,732,596,9,9,736.0,600.0,56.0
28,16,739,601,9,9,743.0,605.0,56.0
29,16,739,601,9,9,743.0,605.0,56.0
0,24,913,905,9,9,917.0,909.0,56.0
1,24,913,905,9,9,917.0,909.0,56.0
2,24,913,905,9,9,917.0,909.0,56.0
3,24,913,905,9,9,917.0,909.0,56.0
4,24,909,905,9,9,913.0,909.0,56.0
5,24,909,904,9,10,913.0,908.5,64.0
6,24,907,902,9,9,911.0,906.0,56.0
7,24,892,904,9,9,896.0,908.0,56.0
8,24,892,904,9,9,896.0,908.0,56.0
9,24,892,904,9,9,896.0,908.0,56.0
10,24,892,904,9,9,896.0,908.0,56.0
11,24,893,902,9,9,897.0,906.0,56.0
12,24,893,902,9,9,897.0,906.0,56.0
13,24,894,902,9,9,898.0,906.0,56.0
14,24,894,902,9,9,898.0,906.0,56.0
15,24,893,898,9,9,897.0,902.0,56.0
16,24,893,896,9,9,897.0,900.0,56.0
17,24,893,896,9,9,897.0,900.0,56.0
18,24,897,894,9,9,901.0,898.0,56.0
19,24,898,893,10,9,902.5,897.0,64.0
20,24,900,894,9,9,904.0,898.0,56.0
21,24,904,894,9,9,908.0,898.0,56.0
22,24,906,894,9,9,910.0,898.0,56.0
23,24,909,897,9,9,913.0,901.0,56.0
24,24,915,906,9,9,919.0,910.0,56.0
25,24,915,906,9,10,919.0,910.5,64.0
26,24,915,906,9,9,919.0,910.0,56.0
27,24,915,906,9,9,919.0,910.0,56.0
28,24,912,910,9,9,916.0,914.0,56.0
29,24,914,909,9,9,918.0,913.0,56.0
0,9,481,481,9,9,485.0,485.0,56.0
1,9,481,481,9,9,485.0,485.0,56.0
2,9,481,481,9,9,485.0,485.0,56.0
3,9,481,481,9,9,485.0,485.0,56.0
4,9,481,481,9,9,485.0,485.0,56.0
5,9,481,481,9,9,485.0,485.0,56.0
6,9,469,478,9,9,473.0,482.0,56.0
7,9,469,478,9,9,473.0,482.0,56.0
8,9,469,478,9,9,473.0,482.0,56.0
9,9,469,478,9,9,473.0,482.0,56.0
10,9,469,478,9,9,473.0,482.0,56.0
11,9,474,473,9,9,478.0,477.0,56.0
12,9,474,473,9,9,478.0,477.0,56.0
13,9,474,473,9,9,478.0,477.0,56.0
14,9,474,473,9,9,478.0,477.0,56.0
15,9,476,474,10,11,480.6539278131634,478.8556263269639,78.5
16,9,476,477,9,9,480.0,481.0,56.0
17,9,487,482,9,9,491.0,486.0,56.0
18,9,487,482,9,9,491.0,486.0,56.0
19,9,475,475,9,9,479.0,479.0,56.0
20,9,472,476,9,9,476.0,480.0,56.0
21,9,463,477,9,9,467.0,481.0,56.0
22,9,463,477,9,9,467.0,481.0,56.0
23,9,461,477,9,9,465.0,481.0,56.0
24,9,457,474,9,9,461.0,478.0,56.0
25,9,457,474,9,9,461.0,478.0,56.0
26,9,472,471,9,9,476.0,475.0,56.0
27,9,475,471,9,9,479.0,475.0,56.0
28,9,475,471,9,9,479.0,475.0,56.0
29,9,475,482,9,9,479.0,486.0,56.0
0,4,412,354,9,9,416.0,358.0,56.0
1,4,412,354,9,9,416.0,358.0,56.0
2,4,412,354,9,9,416.0,358.0,56.0
3,4,412,354,9,9,416.0,358.0,56.0
4,4,411,355,9,9,415.0,359.0,56.0
5,4,410,355,9,9,414.0,359.0,56.0
6,4,405,363,9,9,409.0,367.0,56.0
7,4,405,363,9,9,409.0,367.0,56.0
8,4,405,364,9,9,409.0,368.0,56.0
9,4,405,374,11,11,410.0,379.0,80.0
10,4,407,374,9,9,411.0,378.0,56.0
11,4,407,374,9,9,411.0,378.0,56.0
12,4,407,374,9,9,411.0,378.0,56.0
13,4,397,374,9,9,401.0,378.0,56.0
14,4,397,375,9,9,401.0,379.0,56.0
15,4,397,375,9,9,401.0,379.0,56.0
16,4,381,380,9,9,385.0,384.0,56.0
17,4,381,379,9,10,385.0,383.5,64.0
18,4,381,379,9,9,385.0,383.0,56.0
19,4,381,379,9,9,385.0,383.0,56.0
20,4,381,379,9,9,385.0,383.0,56.0
21,4,381,379,9,9,385.0,383.0,56.0
22,4,379,379,11,11,383.9171717171717,383.88686868686864,82.5
23,4,382,378,9,9,386.0,382.0,56.0
24,4,383,385,9,9,387.0,389.0,56.0
25,4,383,385,9,9,387.0,389.0,56.0
26,4,383,385,9,9,387.0,389.0,56.0
27,4,383,385,9,9,387.0,389.0,56.0
28,4,383,385,9,9,387.0,389.0,56.0
29,4,383,385,9,9,387.0,389.0,56.0
0,25,940,825,9,9,944.0,829.0,56.0
1,25,940,825,9,9,944.0,829.0,56.0
2,25,940,825,9,9,944.0,829.0,56.0
3,25,941,823,9,10,945.0,827.5,64.0
4,25,941,823,9,9,945.0,827.0,56.0
5,25,948,818,9,9,952.0,822.0,56.0
6,25,948,818,9,9,952.0,822.0,56.0
7,25,948,818,9,9,952.0,822.0,56.0
8,25,948,818,9,9,952.0,822.0,56.0
9,25,947,835,9,13,951.0,841.0,88.0
10,25,947,838,9,9,951.0,842.0,56.0
11,25,947,838,9,9,951.0,842.0,56.0
12,25,948,829,9,9,952.0,833.0,56.0
13,25,948,829,9,9,952.0,833.0,56.0
14,25,948,829,9,9,952.0,833.0,56.0
15,25,948,829,9,9,952.0,833.0,56.0
16,25,948,829,9,9,952.0,833.0,56.0
17,25,948,831,9,9,952.0,835.0,56.0
18,25,948,831,9,9,952.0,835.0,56.0
19,25,948,831,9,9,952.0,835.0,56.0
20,25,946,840,9,9,950.0,844.0,56.0
21,25,946,840,9,9,950.0,844.0,56.0
22,25,946,840,9,9,950.0,844.0,56.0
23,25,944,848,9,9,948.0,852.0,56.0
24,25,944,850,9,9,948.0,854.0,56.0
25,25,937,861,9,9,941.0,865.0,56.0
26,25,940,858,9,9,944.0,862.0,56.0
27,25,940,858,9,9,944.0,862.0,56.0
28,25,940,858,9,9,944.0,862.0,56.0
29,25,940,858,9,9,944.0,862.0,56.0
0,17,697,710,9,9,701.0,714.0,56.0
1,17,696,710,9,9,700.0,714.0,56.0
2,17,696,710,9,9,700.0,714.0,56.0
3,17,696,710,9,9,700.0,714.0,56.0
4,17,680,725,9,9,684.0,729.0,56.0
5,17,680,725,9,9,684.0,729.0,56.0
6,17,681,725,10,9,685.5,729.0,64.0
7,17,693,726,9,9,697.0,730.0,56.0
8,17,701,733,9,9,705.0,737.0,56.0
9,17,701,733,9,9,705.0,737.0,56.0
10,17,701,733,9,9,705.0,737.0,56.0
11,17,701,733,9,9,705.0,737.0,56.0
12,17,715,723,9,9,719.0,727.0,56.0
13,17,710,723,9,9,714.0,727.0,56.0
14,17,710,723,9,9,714.0,727.0,56.0
15,17,709,720,9,9,713.0,724.0,56.0
16,17,710,714,9,9,714.0,718.0,56.0
17,17,712,714,9,9,716.0,718.0,56.0
18,17,717,709,9,9,721.0,713.0,56.0
19,17,721,699,9,9,725.0,703.0,56.0
20,17,721,699,9,9,725.0,703.0,56.0
21,17,721,699,9,9,725.0,703.0,56.0
22,17,718,687,9,9,722.0,691.0,56.0
23,17,718,687,9,9,722.0,691.0,56.0
24,17,725,682,9,9,729.0,686.0,56.0
25,17,725,682,9,9,729.0,686.0,56.0
26,17,725,682,9,9,729.0,686.0,56.0
27,17,730,682,9,9,734.0,686.0,56.0
28,17,730,684,9,9,734.0,688.0,56.0
29,17,728,686,9,9,732.0,690.0,56.0
4,32,755,718,9,9,759.0,722.0,56.0
5,32,755,718,9,9,759.0,722.0,56.0
6,32,754,718,9,9,758.0,722.0,56.0
7,32,752,718,9,9,756.0,722.0,56.0
8,32,752,721,9,9,756.0,725.0,56.0
9,32,754,719,9,9,758.0,723.0,56.0
10,32,754,719,9,9,758.0,723.0,56.0
11,32,754,719,9,9,758.0,723.0,56.0
12,32,756,718,9,9,760.0,722.0,56.0
13,32,756,718,9,9,760.0,722.0,56.0
14,32,758,717,9,9,762.0,721.0,56.0
15,32,758,717,9,9,762.0,721.0,56.0
16,32,764,718,9,9,768.0,722.0,56.0
17,32,764,718,9,9,768.0,722.0,56.0
18,32,766,715,9,9,770.0,719.0,56.0
19,32,766,715,9,9,770.0,719.0,56.0
20,32,766,717,9,9,770.0,721.0,56.0
21,32,766,717,9,9,770.0,721.0,56.0
22,32,766,717,9,9,770.0,721.0,56.0
23,32,766,717,9,9,770.0,721.0,56.0
24,32,766,717,9,9,770.0,721.0,56.0
25,32,766,717,9,9,770.0,721.0,56.0
26,32,766,717,9,9,770.0,721.0,56.0
27,32,766,717,9,9,770.0,721.0,56.0
28,32,766,717,9,9,770.0,721.0,56.0
29,32,766,717,9,9,770.0,721.0,56.0
4,34,779,716,9,9,783.0,720.0,56.0
5,34,780,717,9,9,784.0,721.0,56.0
6,34,781,717,9,9,785.0,721.0,56.0
7,34,781,717,9,9,785.0,721.0,56.0
8,34,781,717,9,9,785.0,721.0,56.0
9,34,781,717,9,9,785.0,721.0,56.0
10,34,786,721,9,9,790.0,725.0,56.0
11,34,791,722,9,9,795.0,726.0,56.0
12,34,792,722,9,9,796.0,726.0,56.0
13,34,792,722,9,9,796.0,726.0,56.0
14,34,813,721,9,9,817.0,725.0,56.0
15,34,810,723,9,9,814.0,727.0,56.0
16,34,810,723,9,9,814.0,727.0,56.0
17,34,811,723,9,9,815.0,727.0,56.0
18,34,817,718,9,9,821.0,722.0,56.0
19,34,825,717,9,9,829.0,721.0,56.0
20,34,826,717,9,9,830.0,721.0,56.0
21,34,831,710,9,9,835.0,714.0,56.0
22,34,832,703,9,9,836.0,707.0,56.0
23,34,833,701,9,9,837.0,705.0,56.0
24,34,833,699,9,9,837.0,703.0,56.0
25,34,833,699,9,9,837.0,703.0,56.0
26,34,832,701,9,9,836.0,705.0,56.0
27,34,832,706,9,9,836.0,710.0,56.0
28,34,833,705,9,9,837.0,709.0,56.0
29,34,834,703,9,9,838.0,707.0,56.0
15,29,978,488,9,9,982.0,492.0,56.0
16,29,971,501,9,9,975.0,505.0,56.0
17,29,962,511,9,9,966.0,515.0,56.0
18,29,962,512,9,9,966.0,516.0,56.0
19,29,971,511,9,9,975.0,515.0,56.0
20,29,961,507,9,9,965.0,511.0,56.0
21,29,977,500,9,9,981.0,504.0,56.0
22,29,979,502,9,9,983.0,506.0,56.0
23,29,977,502,9,9,981.0,506.0,56.0
24,29,988,500,9,9,992.0,504.0,56.0
25,29,996,488,9,9,1000.0,492.0,56.0
26,29,1001,477,9,9,1005.0,481.0,56.0
27,29,1001,465,9,9,1005.0,469.0,56.0
28,29,1000,460,9,9,1004.0,464.0,56.0
29,29,997,458,9,9,1001.0,462.0,56.0
0,31,816,735,9,9,820.0,739.0,56.0
1,31,787,742,9,9,791.0,746.0,56.0
2,31,775,738,9,9,779.0,742.0,56.0
3,31,784,729,9,9,788.0,733.0,56.0
0,2,516,262,9,9,520.0,266.0,56.0
1,2,516,262,9,10,520.0,266.5,64.0
2,2,515,263,9,9,519.0,267.0,56.0
3,2,515,263,9,9,519.0,267.0,56.0
4,2,513,263,11,11,518.0828282828282,268.1131313131313,82.5
5,2,511,266,9,9,515.0,270.0,56.0
6,2,509,266,9,9,513.0,270.0,56.0
7,2,493,252,9,9,497.0,256.0,56.0
8,2,493,252,9,9,497.0,256.0,56.0
9,2,466,237,9,9,470.0,241.0,56.0
10,2,470,231,9,9,474.0,235.0,56.0
11,2,463,228,9,9,467.0,232.0,56.0
12,2,467,221,9,9,471.0,225.0,56.0
13,2,467,220,9,9,471.0,224.0,56.0
14,2,467,220,9,9,471.0,224.0,56.0
15,2,468,215,9,9,472.0,219.0,56.0
16,2,468,215,9,9,472.0,219.0,56.0
17,2,469,215,9,9,473.0,219.0,56.0
18,2,478,218,9,9,482.0,222.0,56.0
19,2,490,232,9,9,494.0,236.0,56.0
20,2,490,232,9,9,494.0,236.0,56.0
21,2,490,232,9,9,494.0,236.0,56.0
22,2,490,236,9,9,494.0,240.0,56.0
23,2,490,241,9,10,494.0,245.5,64.0
24,2,492,244,9,9,496.0,248.0,56.0
25,2,492,244,9,9,496.0,248.0,56.0
26,2,497,251,9,9,501.0,255.0,56.0
27,2,495,254,9,9,499.0,258.0,56.0
28,2,492,255,9,9,496.0,259.0,56.0
29,2,496,266,9,9,500.0,270.0,56.0
0,28,938,538,9,9,942.0,542.0,56.0
1,28,938,538,9,9,942.0,542.0,56.0
2,28,938,538,9,9,942.0,542.0,56.0
3,28,938,538,9,9,942.0,542.0,56.0
4,28,933,545,9,9,937.0,549.0,56.0
5,28,933,545,9,9,937.0,549.0,56.0
6,28,933,545,9,9,937.0,549.0,56.0
7,28,933,545,9,9,937.0,549.0,56.0
8,28,960,519,9,9,964.0,523.0,56.0
9,28,973,503,9,9,977.0,507.0,56.0
