frame,track_id,centroid_x,centroid_y,label_at_centroid,centroid_on_own_mask
8,13,324.0,235.0,13,True
9,13,324.0,235.0,13,True
10,13,324.0,235.0,13,True
11,13,324.0,235.0,13,True
12,13,324.0,235.0,13,True
13,13,324.0,235.0,13,True
14,13,324.0,235.0,13,True
15,13,327.0,233.0,13,True
16,13,329.0,226.0,13,True
17,13,329.0,226.0,13,True
18,13,331.0,216.0,13,True
19,13,331.0,216.0,13,True
20,13,331.0,216.0,13,True
21,13,331.0,213.0,13,True
22,13,331.0,213.0,13,True
23,13,331.0,213.0,13,True
24,13,331.0,213.0,13,True
25,13,331.0,213.0,13,True
26,13,331.0,213.0,13,True
27,13,331.0,213.0,13,True
28,13,331.0,213.0,13,True
29,13,331.0,213.0,13,True
30,13,331.0,213.0,13,True
31,13,331.0,213.0,13,True
32,13,331.0,213.0,13,True
33,13,331.0,213.0,13,True
34,13,335.0,211.0,13,True
35,13,335.0,211.0,13,True
36,13,335.0,211.0,13,True
37,13,335.0,211.0,13,True
38,13,335.0,211.0,13,True
39,13,335.0,210.5,13,True
40,13,335.0,210.0,13,True
41,13,335.0,210.0,13,True
42,13,335.0,210.0,13,True
43,13,335.0,210.0,13,True
44,13,364.0,182.0,13,True
45,13,364.0,182.0,13,True
46,17,304.5,219.0,17,True
47,17,306.0,203.0,17,True
48,17,299.0,190.0,17,True
49,17,299.0,190.0,17,True
50,17,285.0,201.0,17,True
51,17,299.0,204.0,17,True
52,17,312.0,199.0,17,True
53,17,307.0,200.5,17,True
54,17,307.40086439762285,206.5991356023771,17,True
55,17,309.0,207.0,17,True
56,17,334.0,246.0,17,True
57,17,334.0,238.0,17,True
58,17,331.5,228.0,17,True
59,17,329.0,227.0,17,True
60,17,329.0,222.0,17,True
61,17,321.0,224.0,17,True
62,17,312.0,210.0,17,True
63,17,312.0,210.0,17,True
64,17,318.0,210.0,17,True
65,17,318.0,210.0,17,True
66,17,321.0,210.0,17,True
67,17,321.5991356023771,210.4008643976229,17,True
68,17,322.0,211.0,17,True
69,17,322.0,211.0,17,True
70,17,322.0,210.5,17,True
71,17,322.0,210.0,17,True
72,17,322.0,210.0,17,True
73,17,328.0,210.0,17,True
74,17,352.0,210.0,17,True
75,17,348.0,207.0,17,True
76,17,348.0,207.0,17,True
77,17,337.0,208.0,17,True
78,17,323.0,216.5,17,True
79,17,323.0,218.0,17,True
80,17,337.0,202.0,17,True
81,17,337.0,202.0,17,True
82,17,344.0,213.0,17,True
83,17,344.0,213.0,17,True
49,2,135.0,171.0,2,True
50,2,135.0,171.0,2,True
51,2,129.0,170.0,2,True
52,2,120.0,177.0,2,True
53,2,124.0,182.0,2,True
54,2,124.0,182.0,2,True
55,2,124.0,182.0,2,True
56,2,116.0,176.0,2,True
57,2,116.0,176.0,2,True
58,2,114.0,174.0,2,True
59,2,114.0,174.0,2,True
60,2,114.0,174.0,2,True
61,2,114.0,179.0,2,True
62,2,100.0,184.0,2,True
63,2,73.5,179.0,2,True
64,2,74.0,179.0,2,True
65,2,77.0,179.5,2,True
66,2,81.5,180.0,2,True
67,2,82.0,180.0,2,True
68,2,82.0,180.0,2,True
69,2,78.0,173.0,2,True
70,2,78.0,173.0,2,True
71,2,89.0,166.0,2,True
72,2,89.0,166.0,2,True
73,2,94.4008643976229,168.5991356023771,2,True
74,2,68.0,193.0,2,True
75,2,69.5,194.0,2,True
76,2,74.5,193.0,2,True
77,2,92.0,186.0,2,True
78,2,92.0,186.0,2,True
79,2,92.0,185.5,2,True
80,2,92.0,185.0,2,True
81,2,91.5,185.0,2,True
82,2,91.0,185.0,2,True
83,2,91.0,185.0,2,True
54,36,221.0,53.0,36,True
55,36,227.0,58.0,36,True
56,36,218.0,53.0,36,True
57,36,221.0,52.0,36,True
58,36,172.0,49.0,36,True
59,36,187.0,53.0,36,True
60,36,204.0,57.0,36,True
61,36,204.0,57.0,36,True
62,36,197.0,53.0,36,True
63,36,200.0,59.5,36,True
64,36,204.0,51.0,36,True
65,36,204.0,53.0,36,True
66,36,212.0,54.0,36,True
67,36,192.0,54.0,36,True
68,36,197.0,55.0,36,True
69,36,197.0,55.0,36,True
70,36,193.0,57.0,36,True
71,36,193.0,57.0,36,True
72,36,201.0,60.0,36,True
73,36,212.0,54.0,36,True
74,36,206.0,58.0,36,True
75,36,206.0,58.0,36,True
76,36,204.0,56.0,36,True
77,36,204.0,56.0,36,True
78,36,217.0,54.0,36,True
79,36,211.0,53.0,36,True
80,36,213.0,56.0,36,True
81,36,208.0,54.0,36,True
82,36,212.0,54.0,36,True
83,36,213.0,50.0,36,True
60,19,382.0,144.5,19,True
61,19,406.0,134.0,19,True
62,19,397.0,104.0,19,True
63,19,405.0,96.0,19,True
64,19,405.0,96.0,19,True
65,19,405.0,96.0,19,True
66,19,405.0,95.5,19,True
67,19,405.0,95.0,19,True
68,19,405.0,95.0,19,True
69,19,405.0,94.5,19,True
70,19,405.0,94.0,19,True
71,19,407.0,92.0,19,True
72,19,407.0,89.0,19,True
73,19,416.0,93.5,19,True
74,19,418.0,94.0,19,True
75,19,419.0,93.0,19,True
76,19,429.0,81.0,19,True
77,19,420.0,78.0,19,True
78,19,418.0,78.0,19,True
79,19,407.0,52.0,19,True
80,19,409.5,59.0,19,True
81,19,404.0,62.0,19,True
82,19,404.0,62.0,19,True
83,19,404.0,62.0,19,True
