frame,track_id,x,y,w,h,centroid_x,centroid_y,area
70,6,49,347,15,15,56.0,354.0,170.0
71,6,57,322,15,15,64.0,329.0,170.0
72,6,51,333,15,15,58.0,340.0,170.0
73,6,49,333,15,15,56.0,340.0,170.0
74,6,51,283,15,15,58.0,290.0,170.0
75,6,45,283,15,15,52.0,290.0,170.0
76,6,42,311,15,15,49.0,318.0,170.0
77,6,51,293,15,15,58.0,300.0,170.0
78,6,44,286,15,15,51.0,293.0,170.0
79,6,46,329,15,15,53.0,336.0,170.0
80,6,44,320,15,15,51.0,327.0,170.0
81,6,53,310,15,15,60.0,317.0,170.0
82,6,46,319,15,15,53.0,326.0,170.0
83,6,48,336,15,15,55.0,343.0,170.0
0,28,67,61,19,19,76.0,70.0,276.0
1,28,67,61,19,19,76.0,70.0,276.0
2,28,67,61,19,19,76.0,70.0,276.0
3,28,67,61,19,19,76.0,70.0,276.0
4,28,67,61,19,19,76.0,70.0,276.0
5,28,67,61,19,19,76.0,70.0,276.0
6,28,67,61,19,19,76.0,70.0,276.0
7,28,65,61,19,19,74.0,70.0,276.0
8,28,58,50,19,19,67.0,59.0,276.0
9,28,58,50,19,19,67.0,59.0,276.0
10,28,58,50,19,19,67.0,59.0,276.0
11,28,58,50,19,19,67.0,59.0,276.0
12,28,58,50,19,19,67.0,59.0,276.0
13,28,58,50,19,19,67.0,59.0,276.0
14,28,58,50,19,19,67.0,59.0,276.0
15,28,58,50,19,19,67.0,59.0,276.0
16,28,58,50,19,19,67.0,59.0,276.0
17,28,58,50,19,19,67.0,59.0,276.0
18,28,58,50,19,19,67.0,59.0,276.0
19,28,58,50,19,19,67.0,59.0,276.0
20,28,72,44,19,19,81.0,53.0,276.0
21,28,72,44,19,19,81.0,53.0,276.0
22,28,72,44,19,19,81.0,53.0,276.0
23,28,87,44,19,19,96.0,53.0,276.0
24,28,87,44,19,19,96.0,53.0,276.0
25,28,78,62,19,19,87.0,71.0,276.0
0,32,158,42,19,19,167.0,51.0,276.0
1,32,151,43,20,19,160.5,52.0,294.0
2,32,149,40,19,19,158.0,49.0,276.0
3,32,149,40,19,19,158.0,49.0,276.0
4,32,149,40,19,19,158.0,49.0,276.0
5,32,160,44,19,19,169.0,53.0,276.0
6,32,156,45,19,20,165.0,54.5,294.0
7,32,148,45,15,16,155.0,52.5,184.0
8,32,144,47,15,15,151.0,54.0,170.0
9,32,145,48,15,17,152.0,56.0,198.0
10,32,154,47,15,16,161.0,54.5,184.0
11,32,153,44,15,15,160.0,51.0,170.0
12,32,146,49,15,15,153.0,56.0,170.0
13,32,147,48,13,14,153.0,54.5,138.0
14,32,150,48,11,11,155.0,53.0,92.0
15,32,144,51,11,12,149.0,56.5,102.0
16,32,146,51,11,12,151.0,56.5,102.0
17,32,146,51,11,11,151.0,56.0,92.0
18,32,140,50,11,11,145.0,55.0,92.0
19,32,153,52,11,11,158.0,57.0,92.0
20,32,138,49,11,12,143.0,54.5,102.0
21,32,148,53,11,11,153.0,58.0,92.0
22,32,138,51,11,11,143.0,56.0,92.0
23,32,151,50,11,11,156.0,55.0,92.0
35,35,219,48,11,11,224.0,53.0,92.0
36,35,230,48,11,11,235.0,53.0,92.0
37,35,227,53,11,11,232.0,58.0,92.0
38,35,220,46,9,9,224.0,50.0,56.0
39,35,234,49,11,11,239.0,54.0,92.0
40,35,239,44,11,12,244.0,49.5,102.0
41,35,229,52,11,13,234.0,58.0,112.0
42,35,229,64,11,11,234.0,69.0,92.0
43,35,229,47,11,11,234.0,52.0,92.0
44,35,219,47,11,11,224.0,52.0,92.0
45,35,218,54,11,11,223.0,59.0,92.0
46,35,218,54,11,11,223.0,59.0,92.0
47,35,228,44,11,12,233.0,49.5,102.0
48,35,215,44,11,12,220.0,49.5,102.0
49,35,214,52,11,11,219.0,57.0,92.0
50,35,203,47,11,11,208.0,52.0,92.0
51,35,225,48,11,11,230.0,53.0,92.0
52,35,215,44,11,11,220.0,49.0,92.0
53,35,219,41,15,15,226.0,48.0,170.0
69,25,320,408,20,19,329.5,417.0,294.0
70,25,331,420,19,19,340.0,429.0,276.0
71,25,339,428,19,19,348.0,437.0,276.0
72,25,339,428,19,19,348.0,437.0,276.0
73,25,339,428,19,19,348.0,437.0,276.0
74,25,338,431,19,20,347.0,440.5,294.0
75,25,338,432,19,19,347.0,441.0,276.0
76,25,338,432,19,19,347.0,441.0,276.0
77,25,338,432,19,19,347.0,441.0,276.0
78,25,338,432,19,19,347.0,441.0,276.0
79,25,326,433,19,19,335.0,442.0,276.0
80,25,327,433,19,19,336.0,442.0,276.0
81,25,336,432,19,19,345.0,441.0,276.0
82,25,336,432,19,19,345.0,441.0,276.0
83,25,336,432,19,19,345.0,441.0,276.0
69,24,240,411,19,19,249.0,420.0,276.0
70,24,254,421,20,19,263.5,430.0,294.0
71,24,255,421,19,19,264.0,430.0,276.0
72,24,261,433,19,19,270.0,442.0,276.0
73,24,261,433,19,19,270.0,442.0,276.0
74,24,260,433,19,19,269.0,442.0,276.0
75,24,260,433,19,19,269.0,442.0,276.0
76,24,260,433,19,19,269.0,442.0,276.0
77,24,258,433,19,19,267.0,442.0,276.0
78,24,257,433,19,19,266.0,442.0,276.0
79,24,257,433,19,19,266.0,442.0,276.0
80,24,256,432,20,19,265.5,441.0,294.0
81,24,244,432,19,19,253.0,441.0,276.0
82,24,244,440,19,20,253.0,449.5,294.0
83,24,244,441,19,19,253.0,450.0,276.0
60,20,442,105,19,19,451.0,114.0,276.0
61,20,444,91,19,20,453.0,100.5,294.0
62,20,449,88,19,19,458.0,97.0,276.0
63,20,451,80,19,19,460.0,89.0,276.0
64,20,448,70,19,19,457.0,79.0,276.0
65,20,441,67,19,19,450.0,76.0,276.0
66,20,446,50,19,19,455.0,59.0,276.0
67,20,453,63,19,19,462.0,72.0,276.0
68,20,453,53,19,19,462.0,62.0,276.0
69,20,442,52,19,19,451.0,61.0,276.0
70,20,442,50,19,19,451.0,59.0,276.0
71,20,443,51,19,19,452.0,60.0,276.0
72,20,456,60,19,19,465.0,69.0,276.0
78,11,196,392,19,19,205.0,401.0,276.0
79,11,196,366,19,19,205.0,375.0,276.0
80,11,192,360,19,19,201.0,369.0,276.0
81,11,192,360,19,19,201.0,369.0,276.0
82,11,192,360,19,19,201.0,369.0,276.0
83,11,192,360,19,19,201.0,369.0,276.0
78,12,217,309,19,19,226.0,318.0,276.0
79,12,219,294,19,19,228.0,303.0,276.0
80,12,240,281,19,19,249.0,290.0,276.0
81,12,240,281,19,19,249.0,290.0,276.0
82,12,265,268,19,19,274.0,277.0,276.0
83,12,285,254,19,19,294.0,263.0,276.0
24,42,162,45,9,9,166.0,49.0,56.0
25,42,162,42,9,9,166.0,46.0,56.0
26,42,142,48,11,12,147.0,53.5,102.0
27,42,169,45,12,11,174.5,50.0,102.0
28,42,164,43,11,11,169.0,48.0,92.0
80,21,456,90,19,19,465.0,99.0,276.0
81,21,452,90,19,19,461.0,99.0,276.0
82,21,452,90,19,19,461.0,99.0,276.0
83,21,452,91,19,19,461.0,100.0,276.0
80,27,101,452,19,19,110.0,461.0,276.0
81,27,101,452,19,19,110.0,461.0,276.0
82,27,109,449,19,19,118.0,458.0,276.0
83,27,109,449,19,19,118.0,458.0,276.0
26,43,34,60,19,19,43.0,69.0,276.0
27,43,38,69,19,19,47.0,78.0,276.0
32,34,177,45,11,11,182.0,50.0,92.0
33,34,166,44,11,11,171.0,49.0,92.0
1,41,449,207,9,9,453.0,211.0,56.0
2,41,453,192,11,11,458.0,197.0,92.0
0,23,341,413,19,19,350.0,422.0,276.0
1,23,341,413,19,19,350.0,422.0,276.0
2,23,341,412,19,20,350.0,421.5,294.0
3,23,340,411,19,19,349.0,420.0,276.0
4,23,340,411,19,19,349.0,420.0,276.0
5,23,340,411,19,19,349.0,420.0,276.0
6,23,340,411,19,19,349.0,420.0,276.0
7,23,340,411,19,19,349.0,420.0,276.0
8,23,340,411,19,19,349.0,420.0,276.0
9,23,340,411,19,19,349.0,420.0,276.0
10,23,340,411,19,19,349.0,420.0,276.0
11,23,340,411,19,19,349.0,420.0,276.0
12,23,341,411,19,19,350.0,420.0,276.0
13,23,341,411,20,19,350.5,420.0,294.0
14,23,342,411,19,19,351.0,420.0,276.0
15,23,342,411,19,19,351.0,420.0,276.0
16,23,342,411,19,19,351.0,420.0,276.0
17,23,342,411,19,19,351.0,420.0,276.0
18,23,342,411,19,19,351.0,420.0,276.0
19,23,342,411,19,19,351.0,420.0,276.0
20,23,342,411,19,19,351.0,420.0,276.0
21,23,342,411,19,19,351.0,420.0,276.0
22,23,342,411,19,19,351.0,420.0,276.0
23,23,342,411,19,19,351.0,420.0,276.0
24,23,342,411,19,19,351.0,420.0,276.0
25,23,342,411,19,19,351.0,420.0,276.0
26,23,342,411,19,19,351.0,420.0,276.0
27,23,342,411,19,19,351.0,420.0,276.0
28,23,342,411,19,19,351.0,420.0,276.0
29,23,342,411,19,19,351.0,420.0,276.0
30,23,342,411,19,19,351.0,420.0,276.0
31,23,342,411,19,19,351.0,420.0,276.0
32,23,342,411,19,19,351.0,420.0,276.0
33,23,342,411,19,19,351.0,420.0,276.0
34,23,342,411,19,19,351.0,420.0,276.0
35,23,342,411,19,19,351.0,420.0,276.0
36,23,342,411,19,19,351.0,420.0,276.0
37,23,342,411,19,19,351.0,420.0,276.0
38,23,342,411,19,19,351.0,420.0,276.0
39,23,342,411,20,19,351.5,420.0,294.0
40,23,343,411,19,19,352.0,420.0,276.0
41,23,343,411,19,19,352.0,420.0,276.0
42,23,343,412,19,19,352.0,421.0,276.0
43,23,343,412,19,19,352.0,421.0,276.0
44,23,337,412,19,20,346.0,421.5,294.0
45,23,337,412,19,20,346.0,421.5,294.0
46,23,336,412,19,19,345.0,421.0,276.0
47,23,336,412,19,19,345.0,421.0,276.0
48,23,336,412,19,19,345.0,421.0,276.0
49,23,336,412,19,19,345.0,421.0,276.0
50,23,324,412,19,20,333.0,421.5,294.0
51,23,324,413,19,19,333.0,422.0,276.0
52,23,312,421,19,19,321.0,430.0,276.0
53,23,312,421,19,19,321.0,430.0,276.0
54,23,312,421,19,19,321.0,430.0,276.0
55,23,311,421,19,19,320.0,430.0,276.0
56,23,311,421,19,19,320.0,430.0,276.0
57,23,311,420,19,20,320.0,429.5,294.0
58,23,310,419,20,20,319.5,428.5,304.0
59,23,306,418,19,19,315.0,427.0,276.0
60,23,306,418,19,19,315.0,427.0,276.0
61,23,286,435,19,19,295.0,444.0,276.0
62,23,286,435,19,19,295.0,444.0,276.0
63,23,286,436,19,19,295.0,445.0,276.0
64,23,290,435,20,20,299.5991356023771,444.59913560237703,308.5
65,23,303,422,20,19,312.5,431.0,294.0
66,23,266,408,19,19,275.0,417.0,276.0
67,23,266,408,19,19,275.0,417.0,276.0
68,23,267,404,19,19,276.0,413.0,276.0
0,5,147,276,19,19,156.0,285.0,276.0
1,5,147,276,19,19,156.0,285.0,276.0
2,5,140,264,19,19,149.0,273.0,276.0
3,5,140,264,19,19,149.0,273.0,276.0
4,5,137,264,19,19,146.0,273.0,276.0
5,5,137,264,19,19,146.0,273.0,276.0
6,5,137,264,19,19,146.0,273.0,276.0
7,5,137,264,19,19,146.0,273.0,276.0
8,5,137,264,19,19,146.0,273.0,276.0
9,5,147,260,19,19,156.0,269.0,276.0
10,5,147,260,19,19,156.0,269.0,276.0
11,5,147,260,19,19,156.0,269.0,276.0
12,5,147,260,19,19,156.0,269.0,276.0
13,5,149,272,19,19,158.0,281.0,276.0
14,5,149,272,19,19,158.0,281.0,276.0
15,5,149,272,19,19,158.0,281.0,276.0
16,5,149,272,19,19,158.0,281.0,276.0
17,5,149,272,19,19,158.0,281.0,276.0
18,5,141,262,19,19,150.0,271.0,276.0
19,5,136,260,19,19,145.0,269.0,276.0
20,5,136,260,19,19,145.0,269.0,276.0
21,5,136,260,19,19,145.0,269.0,276.0
22,5,93,275,19,19,102.0,284.0,276.0
23,5,101,273,19,19,110.0,282.0,276.0
24,5,109,264,20,19,118.5,273.0,294.0
25,5,110,264,19,19,119.0,273.0,276.0
26,5,110,264,19,19,119.0,273.0,276.0
27,5,119,266,24,20,130.5,275.5,374.0
28,5,124,267,19,19,133.0,276.0,276.0
29,5,124,267,19,19,133.0,276.0,276.0
30,5,124,267,19,19,133.0,276.0,276.0
31,5,120,255,20,19,129.5,264.0,294.0
32,5,117,255,19,19,126.0,264.0,276.0
33,5,111,254,19,19,120.0,263.0,276.0
34,5,111,254,19,19,120.0,263.0,276.0
35,5,111,254,19,19,120.0,263.0,276.0
36,5,111,254,19,19,120.0,263.0,276.0
37,5,111,254,19,19,120.0,263.0,276.0
38,5,111,254,19,19,120.0,263.0,276.0
39,5,111,254,19,19,120.0,263.0,276.0
40,5,103,254,19,19,112.0,263.0,276.0
41,5,103,254,19,19,112.0,263.0,276.0
42,5,81,260,20,19,90.5,269.0,294.0
43,5,85,261,19,19,94.0,270.0,276.0
44,5,85,261,19,19,94.0,270.0,276.0
45,5,86,256,19,19,95.0,265.0,276.0
46,5,86,256,20,19,95.5,265.0,294.0
47,5,94,249,19,19,103.0,258.0,276.0
48,5,94,249,19,19,103.0,258.0,276.0
49,5,101,243,19,19,110.0,252.0,276.0
50,5,81,244,19,19,90.0,253.0,276.0
51,5,81,244,19,19,90.0,253.0,276.0
52,5,95,261,19,19,104.0,270.0,276.0
53,5,99,276,19,19,108.0,285.0,276.0
0,13,312,226,19,19,321.0,235.0,276.0
1,13,312,226,19,19,321.0,235.0,276.0
2,13,315,226,19,19,324.0,235.0,276.0
3,13,315,226,19,19,324.0,235.0,276.0
4,13,315,226,19,19,324.0,235.0,276.0
5,13,315,226,19,19,324.0,235.0,276.0
6,13,315,226,19,19,324.0,235.0,276.0
7,13,315,226,19,19,324.0,235.0,276.0
8,13,315,226,19,19,324.0,235.0,276.0
9,13,315,226,19,19,324.0,235.0,276.0
10,13,315,226,19,19,324.0,235.0,276.0
11,13,315,226,19,19,324.0,235.0,276.0
12,13,315,226,19,19,324.0,235.0,276.0
13,13,315,226,19,19,324.0,235.0,276.0
14,13,315,226,19,19,324.0,235.0,276.0
15,13,318,224,19,19,327.0,233.0,276.0
16,13,320,217,19,19,329.0,226.0,276.0
17,13,320,217,19,19,329.0,226.0,276.0
18,13,322,207,19,19,331.0,216.0,276.0
19,13,322,207,19,19,331.0,216.0,276.0
20,13,322,207,19,19,331.0,216.0,276.0
21,13,322,204,19,19,331.0,213.0,276.0
22,13,322,204,19,19,331.0,213.0,276.0
23,13,322,204,19,19,331.0,213.0,276.0
24,13,322,204,19,19,331.0,213.0,276.0
25,13,322,204,19,19,331.0,213.0,276.0
26,13,322,204,19,19,331.0,213.0,276.0
27,13,322,204,19,19,331.0,213.0,276.0
28,13,322,204,19,19,331.0,213.0,276.0
29,13,322,204,19,19,331.0,213.0,276.0
30,13,322,204,19,19,331.0,213.0,276.0
31,13,322,204,19,19,331.0,213.0,276.0
32,13,322,204,19,19,331.0,213.0,276.0
33,13,322,204,19,19,331.0,213.0,276.0
34,13,326,202,19,19,335.0,211.0,276.0
35,13,326,202,19,19,335.0,211.0,276.0
36,13,326,202,19,19,335.0,211.0,276.0
37,13,326,202,19,19,335.0,211.0,276.0
38,13,326,202,19,19,335.0,211.0,276.0
39,13,326,201,19,20,335.0,210.5,294.0
40,13,326,201,19,19,335.0,210.0,276.0
41,13,326,201,19,19,335.0,210.0,276.0
42,13,326,201,19,19,335.0,210.0,276.0
43,13,326,201,19,19,335.0,210.0,276.0
44,13,355,173,19,19,364.0,182.0,276.0
45,13,355,173,19,19,364.0,182.0,276.0
46,17,295,210,20,19,304.5,219.0,294.0
47,17,297,194,19,19,306.0,203.0,276.0
48,17,290,181,19,19,299.0,190.0,276.0
49,17,290,181,19,19,299.0,190.0,276.0
50,17,276,192,19,19,285.0,201.0,276.0
51,17,290,195,19,19,299.0,204.0,276.0
52,17,303,190,19,19,312.0,199.0,276.0
53,17,298,191,19,20,307.0,200.5,294.0
54,17,298,197,20,20,307.40086439762285,206.5991356023771,308.5
55,17,300,198,19,19,309.0,207.0,276.0
56,17,325,237,19,19,334.0,246.0,276.0
57,17,325,229,19,19,334.0,238.0,276.0
58,17,322,219,20,19,331.5,228.0,294.0
59,17,320,218,19,19,329.0,227.0,276.0
60,17,320,213,19,19,329.0,222.0,276.0
61,17,312,215,19,19,321.0,224.0,276.0
62,17,303,201,19,19,312.0,210.0,276.0
63,17,303,201,19,19,312.0,210.0,276.0
64,17,309,201,19,19,318.0,210.0,276.0
65,17,309,201,19,19,318.0,210.0,276.0
66,17,312,201,19,19,321.0,210.0,276.0
67,17,312,201,20,20,321.5991356023771,210.4008643976229,308.5
68,17,313,202,19,19,322.0,211.0,276.0
69,17,313,202,19,19,322.0,211.0,276.0
70,17,313,201,19,20,322.0,210.5,294.0
71,17,313,201,19,19,322.0,210.0,276.0
72,17,313,201,19,19,322.0,210.0,276.0
73,17,319,201,19,19,328.0,210.0,276.0
74,17,343,201,19,19,352.0,210.0,276.0
75,17,339,198,19,19,348.0,207.0,276.0
76,17,339,198,19,19,348.0,207.0,276.0
77,17,328,199,19,19,337.0,208.0,276.0
78,17,314,206,19,22,323.0,216.5,330.0
79,17,314,209,19,19,323.0,218.0,276.0
80,17,328,193,19,19,337.0,202.0,276.0
81,17,328,193,19,19,337.0,202.0,276.0
82,17,335,204,19,19,344.0,213.0,276.0
83,17,335,204,19,19,344.0,213.0,276.0
49,2,126,162,19,19,135.0,171.0,276.0
50,2,126,162,19,19,135.0,171.0,276.0
51,2,120,161,19,19,129.0,170.0,276.0
52,2,111,168,19,19,120.0,177.0,276.0
53,2,115,173,19,19,124.0,182.0,276.0
54,2,115,173,19,19,124.0,182.0,276.0
55,2,115,173,19,19,124.0,182.0,276.0
56,2,107,167,19,19,116.0,176.0,276.0
57,2,107,167,19,19,116.0,176.0,276.0
58,2,105,165,19,19,114.0,174.0,276.0
59,2,105,165,19,19,114.0,174.0,276.0
60,2,105,165,19,19,114.0,174.0,276.0
61,2,105,170,19,19,114.0,179.0,276.0
62,2,91,175,19,19,100.0,184.0,276.0
63,2,64,170,20,19,73.5,179.0,294.0
64,2,65,170,19,19,74.0,179.0,276.0
65,2,66,170,23,20,77.0,179.5,355.0
66,2,72,171,20,19,81.5,180.0,294.0
67,2,73,171,19,19,82.0,180.0,276.0
68,2,73,171,19,19,82.0,180.0,276.0
69,2,69,164,19,19,78.0,173.0,276.0
70,2,69,164,19,19,78.0,173.0,276.0
71,2,80,157,19,19,89.0,166.0,276.0
72,2,80,157,19,19,89.0,166.0,276.0
73,2,85,159,20,20,94.4008643976229,168.5991356023771,308.5
74,2,59,184,19,19,68.0,193.0,276.0
75,2,60,185,20,19,69.5,194.0,294.0
76,2,65,184,20,19,74.5,193.0,294.0
77,2,83,177,19,19,92.0,186.0,276.0
78,2,83,177,19,19,92.0,186.0,276.0
79,2,83,176,19,20,92.0,185.5,294.0
80,2,83,176,19,19,92.0,185.0,276.0
81,2,82,176,20,19,91.5,185.0,294.0
82,2,82,176,19,19,91.0,185.0,276.0
83,2,82,176,19,19,91.0,185.0,276.0
54,36,216,48,11,11,221.0,53.0,92.0
55,36,222,53,11,11,227.0,58.0,92.0
56,36,213,48,11,11,218.0,53.0,92.0
57,36,216,47,11,11,221.0,52.0,92.0
58,36,167,44,11,11,172.0,49.0,92.0
59,36,182,48,11,11,187.0,53.0,92.0
60,36,199,52,11,11,204.0,57.0,92.0
61,36,199,52,11,11,204.0,57.0,92.0
62,36,192,48,11,11,197.0,53.0,92.0
63,36,195,54,11,12,200.0,59.5,102.0
64,36,199,46,11,11,204.0,51.0,92.0
65,36,199,48,11,11,204.0,53.0,92.0
66,36,207,49,11,11,212.0,54.0,92.0
67,36,187,49,11,11,192.0,54.0,92.0
68,36,192,50,11,11,197.0,55.0,92.0
69,36,192,50,11,11,197.0,55.0,92.0
70,36,188,52,11,11,193.0,57.0,92.0
71,36,188,52,11,11,193.0,57.0,92.0
72,36,196,55,11,11,201.0,60.0,92.0
73,36,207,49,11,11,212.0,54.0,92.0
74,36,201,53,11,11,206.0,58.0,92.0
75,36,201,53,11,11,206.0,58.0,92.0
76,36,199,51,11,11,204.0,56.0,92.0
77,36,199,51,11,11,204.0,56.0,92.0
78,36,212,49,11,11,217.0,54.0,92.0
79,36,206,48,11,11,211.0,53.0,92.0
80,36,208,51,11,11,213.0,56.0,92.0
81,36,203,49,11,11,208.0,54.0,92.0
82,36,207,49,11,11,212.0,54.0,92.0
83,36,208,45,11,11,213.0,50.0,92.0
60,19,373,135,19,20,382.0,144.5,294.0
61,19,397,125,19,19,406.0,134.0,276.0
62,19,388,95,19,19,397.0,104.0,276.0
63,19,396,87,19,19,405.0,96.0,276.0
64,19,396,87,19,19,405.0,96.0,276.0
65,19,396,87,19,19,405.0,96.0,276.0
66,19,396,86,19,20,405.0,95.5,294.0
67,19,396,86,19,19,405.0,95.0,276.0
68,19,396,86,19,19,405.0,95.0,276.0
69,19,396,85,19,20,405.0,94.5,294.0
70,19,396,85,19,19,405.0,94.0,276.0
71,19,398,83,19,19,407.0,92.0,276.0
72,19,398,80,19,19,407.0,89.0,276.0
73,19,407,84,19,20,416.0,93.5,294.0
74,19,409,85,19,19,418.0,94.0,276.0
75,19,410,84,19,19,419.0,93.0,276.0
76,19,420,72,19,19,429.0,81.0,276.0
77,19,411,69,19,19,420.0,78.0,276.0
78,19,409,69,19,19,418.0,78.0,276.0
79,19,398,43,19,19,407.0,52.0,276.0
80,19,400,50,20,19,409.5,59.0,294.0
81,19,395,53,19,19,404.0,62.0,276.0
82,19,395,53,19,19,404.0,62.0,276.0
83,19,395,53,19,19,404.0,62.0,276.0
